"","Date","Close"
"2490","2013-07-01",151.095001220703
"2491","2013-07-02",151.63200378418
"2492","2013-07-03",152.610000610352
"2493","2013-07-04",152.643997192383
"2494","2013-07-05",150.720993041992
"2495","2013-07-08",150.811004638672
"2496","2013-07-09",150.759994506836
"2497","2013-07-10",150.289993286133
"2498","2013-07-11",149.645004272461
"2499","2013-07-12",150.313003540039
"2500","2013-07-15",149.800994873047
"2501","2013-07-16",150.893005371094
"2502","2013-07-17",150.087005615234
"2503","2013-07-18",151.570999145508
"2504","2013-07-19",152.998001098633
"2505","2013-07-22",153.419998168945
"2506","2013-07-23",152.593994140625
"2507","2013-07-24",152.940002441406
"2508","2013-07-25",153.755996704102
"2509","2013-07-26",152.684997558594
"2510","2013-07-29",150.740005493164
"2511","2013-07-30",150.391006469727
"2512","2013-07-31",149.360000610352
"2513","2013-08-01",148.429992675781
"2514","2013-08-02",150.285995483398
"2515","2013-08-05",151.233993530273
"2516","2013-08-06",150.824005126953
"2517","2013-08-07",149.328002929688
"2518","2013-08-08",149.65299987793
"2519","2013-08-09",150.289993286133
"2520","2013-08-12",149
"2521","2013-08-13",150.227005004883
"2522","2013-08-14",151.639999389648
"2523","2013-08-15",151.809997558594
"2524","2013-08-16",151.815002441406
"2525","2013-08-19",152.57600402832
"2526","2013-08-20",152.679000854492
"2527","2013-08-21",152.399993896484
"2528","2013-08-22",152.720001220703
"2529","2013-08-23",154.182998657227
"2530","2013-08-26",153.753997802734
"2531","2013-08-27",153.119003295898
"2532","2013-08-28",150.615005493164
"2533","2013-08-29",151.720001220703
"2534","2013-08-30",152.389999389648
"2535","2013-09-02",152.673004150391
"2536","2013-09-03",154.794998168945
"2537","2013-09-04",154.917999267578
"2538","2013-09-05",155.770004272461
"2539","2013-09-06",156.080001831055
"2540","2013-09-09",156.302001953125
"2541","2013-09-10",156.50700378418
"2542","2013-09-11",157.785995483398
"2543","2013-09-12",157.949996948242
"2544","2013-09-13",157.36799621582
"2545","2013-09-16",157.792007446289
"2546","2013-09-17",157.520004272461
"2547","2013-09-18",157.619995117188
"2548","2013-09-19",158.414001464844
"2549","2013-09-20",159.375
"2550","2013-09-23",159.011993408203
"2551","2013-09-24",158.369995117188
"2552","2013-09-25",157.910003662109
"2553","2013-09-26",158.199005126953
"2554","2013-09-27",158.621994018555
"2555","2013-09-30",158.149993896484
"2556","2013-10-01",159.255004882812
"2557","2013-10-02",158.561004638672
"2558","2013-10-03",157.988006591797
"2559","2013-10-04",157.126998901367
"2560","2013-10-07",156.009994506836
"2561","2013-10-08",155.61799621582
"2562","2013-10-09",156.192993164062
"2563","2013-10-10",155.479995727539
"2564","2013-10-11",156.848999023438
"2565","2013-10-14",156.964004516602
"2566","2013-10-15",157.539993286133
"2567","2013-10-16",157.475006103516
"2568","2013-10-17",157.710006713867
"2569","2013-10-18",158.240005493164
"2570","2013-10-21",158.358001708984
"2571","2013-10-22",158.421997070312
"2572","2013-10-23",159.281997680664
"2573","2013-10-24",157.470001220703
"2574","2013-10-25",157.746994018555
"2575","2013-10-28",157.817001342773
"2576","2013-10-29",157.561996459961
"2577","2013-10-30",157.570007324219
"2578","2013-10-31",157.835006713867
"2579","2013-11-01",157.729995727539
"2580","2013-11-04",157.143997192383
"2581","2013-11-05",157.498992919922
"2582","2013-11-06",157.970001220703
"2583","2013-11-07",158.651000976562
"2584","2013-11-08",157.945999145508
"2585","2013-11-11",158.729995727539
"2586","2013-11-12",158.457992553711
"2587","2013-11-13",158.279998779297
"2588","2013-11-14",159.248001098633
"2589","2013-11-15",160.914993286133
"2590","2013-11-18",161.699996948242
"2591","2013-11-19",160.912994384766
"2592","2013-11-20",161.626998901367
"2593","2013-11-21",161.300003051758
"2594","2013-11-22",163.934005737305
"2595","2013-11-25",164.406997680664
"2596","2013-11-26",163.856994628906
"2597","2013-11-27",164.09700012207
"2598","2013-11-28",166.389007568359
"2599","2013-11-29",167.13200378418
"2600","2013-12-02",167.789993286133
"2601","2013-12-03",168.384002685547
"2602","2013-12-04",167.729995727539
"2603","2013-12-05",167.720993041992
"2604","2013-12-06",166.139999389648
"2605","2013-12-09",168.38200378418
"2606","2013-12-10",169.572006225586
"2607","2013-12-11",169.130004882812
"2608","2013-12-12",167.833999633789
"2609","2013-12-13",169.166000366211
"2610","2013-12-16",168.320007324219
"2611","2013-12-17",167.89599609375
"2612","2013-12-18",167.031997680664
"2613","2013-12-19",170.746002197266
"2614","2013-12-20",170.608993530273
"2615","2013-12-23",169.865997314453
"2616","2013-12-24",170.302993774414
"2617","2013-12-25",170.707000732422
"2618","2013-12-26",170.917007446289
"2619","2013-12-27",172.149993896484
"2620","2013-12-30",173.552993774414
"2621","2013-12-31",173.02799987793
"2622","2014-01-01",174.300003051758
"2623","2014-01-02",174.593002319336
"2624","2014-01-03",172.40299987793
"2625","2014-01-06",172.138000488281
"2626","2014-01-07",171.055999755859
"2627","2014-01-08",171.710006713867
"2628","2014-01-09",172.429992675781
"2629","2014-01-10",172.695999145508
"2630","2014-01-13",171.427001953125
"2631","2014-01-14",168.990005493164
"2632","2014-01-15",171.179992675781
"2633","2014-01-16",171.070007324219
"2634","2014-01-17",170.490005493164
"2635","2014-01-20",171.123001098633
"2636","2014-01-21",171.167999267578
"2637","2014-01-22",171.705993652344
"2638","2014-01-23",173.304992675781
"2639","2014-01-24",171.936996459961
"2640","2014-01-27",168.279006958008
"2641","2014-01-28",170.136993408203
"2642","2014-01-29",171.04899597168
"2643","2014-01-30",169.369003295898
"2644","2014-01-31",169.5
"2645","2014-02-03",167.949996948242
"2646","2014-02-04",164.938995361328
"2647","2014-02-05",166.052993774414
"2648","2014-02-06",165.600006103516
"2649","2014-02-07",166.5
"2650","2014-02-10",168.223007202148
"2651","2014-02-11",167.557006835938
"2652","2014-02-12",168.600006103516
"2653","2014-02-13",170.177001953125
"2654","2014-02-14",170.173004150391
"2655","2014-02-17",170.199996948242
"2656","2014-02-18",170.634002685547
"2657","2014-02-19",170.725006103516
"2658","2014-02-20",170.602996826172
"2659","2014-02-21",170.438995361328
"2660","2014-02-24",170.494995117188
"2661","2014-02-25",170.684997558594
"2662","2014-02-26",170.311996459961
"2663","2014-02-27",170.479995727539
"2664","2014-02-28",170.417999267578
"2665","2014-03-03",169.485000610352
"2666","2014-03-04",169.020004272461
"2667","2014-03-05",170.248992919922
"2668","2014-03-06",171.063003540039
"2669","2014-03-07",172.470001220703
"2670","2014-03-10",172.600006103516
"2671","2014-03-11",171.783996582031
"2672","2014-03-12",170.89599609375
"2673","2014-03-13",170.822998046875
"2674","2014-03-14",169.162994384766
"2675","2014-03-17",168.625
"2676","2014-03-18",169.483993530273
"2677","2014-03-19",168.330001831055
"2678","2014-03-20",169.393005371094
"2679","2014-03-21",169.059997558594
"2680","2014-03-24",168.610992431641
"2681","2014-03-25",168.610000610352
"2682","2014-03-26",169.070007324219
"2683","2014-03-27",168.889999389648
"2684","2014-03-28",169.638000488281
"2685","2014-03-31",171.285003662109
"2686","2014-04-01",172
"2687","2014-04-02",172.345993041992
"2688","2014-04-03",172.688003540039
"2689","2014-04-04",172.410003662109
"2690","2014-04-07",171.261993408203
"2691","2014-04-08",171.14599609375
"2692","2014-04-09",170.735992431641
"2693","2014-04-10",171.539993286133
"2694","2014-04-11",170.059997558594
"2695","2014-04-14",169.677993774414
"2696","2014-04-15",170.462005615234
"2697","2014-04-16",170.369003295898
"2698","2014-04-17",171.699996948242
"2699","2014-04-18",171.914001464844
"2700","2014-04-21",172.113998413086
"2701","2014-04-22",172.389999389648
"2702","2014-04-23",172.634994506836
"2703","2014-04-24",171.981994628906
"2704","2014-04-25",171.957992553711
"2705","2014-04-28",171.578994750977
"2706","2014-04-29",172.309997558594
"2707","2014-04-30",172.520004272461
"2708","2014-05-01",172.494003295898
"2709","2014-05-02",172.763000488281
"2710","2014-05-05",172.479995727539
"2711","2014-05-06",172.274993896484
"2712","2014-05-07",172.639007568359
"2713","2014-05-08",172.705993652344
"2714","2014-05-09",172.020004272461
"2715","2014-05-12",171.744995117188
"2716","2014-05-13",172.38200378418
"2717","2014-05-14",172.067001342773
"2718","2014-05-15",170.705001831055
"2719","2014-05-16",170.470001220703
"2720","2014-05-19",170.807998657227
"2721","2014-05-20",170.664001464844
"2722","2014-05-21",170.490997314453
"2723","2014-05-22",171.373001098633
"2724","2014-05-23",171.639007568359
"2725","2014-05-26",171.619995117188
"2726","2014-05-27",171.587005615234
"2727","2014-05-28",171.414993286133
"2728","2014-05-29",170.009994506836
"2729","2014-05-30",170.082000732422
"2730","2014-06-02",170.695007324219
"2731","2014-06-03",171.49299621582
"2732","2014-06-04",171.65299987793
"2733","2014-06-05",171.873001098633
"2734","2014-06-06",172.139999389648
"2735","2014-06-09",172.130004882812
"2736","2014-06-10",172.190002441406
"2737","2014-06-11",171.350006103516
"2738","2014-06-12",171.264999389648
"2739","2014-06-13",172.440002441406
"2740","2014-06-16",173.089996337891
"2741","2014-06-17",172.960006713867
"2742","2014-06-18",173.279998779297
"2743","2014-06-19",173.190002441406
"2744","2014-06-20",173.662994384766
"2745","2014-06-23",173.735000610352
"2746","2014-06-24",173.430999755859
"2747","2014-06-25",173.037994384766
"2748","2014-06-26",172.917999267578
"2749","2014-06-27",173.024002075195
"2750","2014-06-30",172.759002685547
"2751","2014-07-01",173.270004272461
"2752","2014-07-02",174.121002197266
"2753","2014-07-03",174.746994018555
"2754","2014-07-04",175.272994995117
"2755","2014-07-07",175.162002563477
"2756","2014-07-08",174.410003662109
"2757","2014-07-09",173.895004272461
"2758","2014-07-10",174.210998535156
"2759","2014-07-11",173.485992431641
"2760","2014-07-14",173.529998779297
"2761","2014-07-15",173.470001220703
"2762","2014-07-16",174.281997680664
"2763","2014-07-17",174.162994384766
"2764","2014-07-18",173.003005981445
"2765","2014-07-21",173.160003662109
"2766","2014-07-22",173.125
"2767","2014-07-23",173.149993896484
"2768","2014-07-24",172.964004516602
"2769","2014-07-25",172.901992797852
"2770","2014-07-28",172.789001464844
"2771","2014-07-29",172.932998657227
"2772","2014-07-30",172.979995727539
"2773","2014-07-31",173.880004882812
"2774","2014-08-01",173.591003417969
"2775","2014-08-04",172.600997924805
"2776","2014-08-05",172.929992675781
"2777","2014-08-06",173.136993408203
"2778","2014-08-07",172.098007202148
"2779","2014-08-08",171.832000732422
"2780","2014-08-11",171.36799621582
"2781","2014-08-12",171.561004638672
"2782","2014-08-13",171.858001708984
"2783","2014-08-14",170.876007080078
"2784","2014-08-15",171.022003173828
"2785","2014-08-18",171.216003417969
"2786","2014-08-19",171.574996948242
"2787","2014-08-20",171.059997558594
"2788","2014-08-21",172.108001708984
"2789","2014-08-22",172.139999389648
"2790","2014-08-25",172.40299987793
"2791","2014-08-26",172.429992675781
"2792","2014-08-27",172.22900390625
"2793","2014-08-28",172.149993896484
"2794","2014-08-29",171.998992919922
"2795","2014-09-01",172.779998779297
"2796","2014-09-02",173.348007202148
"2797","2014-09-03",173.302001953125
"2798","2014-09-04",172.600006103516
"2799","2014-09-05",172.024993896484
"2800","2014-09-08",170.529006958008
"2801","2014-09-09",170.800003051758
"2802","2014-09-10",171.059997558594
"2803","2014-09-11",173.054992675781
"2804","2014-09-12",174.039993286133
"2805","2014-09-15",174.490005493164
"2806","2014-09-16",173.858001708984
"2807","2014-09-17",174.257995605469
"2808","2014-09-18",176.550994873047
"2809","2014-09-19",178.822998046875
"2810","2014-09-22",177.776992797852
"2811","2014-09-23",178.031005859375
"2812","2014-09-24",177.876998901367
"2813","2014-09-25",178.384002685547
"2814","2014-09-26",177.358993530273
"2815","2014-09-29",177.662002563477
"2816","2014-09-30",177.630996704102
"2817","2014-10-01",177.776000976562
"2818","2014-10-02",176.509994506836
"2819","2014-10-03",175.324996948242
"2820","2014-10-06",175.25700378418
"2821","2014-10-07",174.988006591797
"2822","2014-10-08",173.856994628906
"2823","2014-10-09",174.733993530273
"2824","2014-10-10",173.779998779297
"2825","2014-10-13",172.731002807617
"2826","2014-10-14",171.979995727539
"2827","2014-10-15",170.535995483398
"2828","2014-10-16",169.440002441406
"2829","2014-10-17",171.240005493164
"2830","2014-10-20",172.419998168945
"2831","2014-10-21",172.667007446289
"2832","2014-10-22",172.419998168945
"2833","2014-10-23",171.904998779297
"2834","2014-10-24",173.311996459961
"2835","2014-10-27",174.070007324219
"2836","2014-10-28",173.850006103516
"2837","2014-10-29",174.492004394531
"2838","2014-10-30",174.179000854492
"2839","2014-10-31",174.710006713867
"2840","2014-11-03",180.238998413086
"2841","2014-11-04",181.580993652344
"2842","2014-11-05",181.606994628906
"2843","2014-11-06",183.02799987793
"2844","2014-11-07",182.436004638672
"2845","2014-11-10",181.897003173828
"2846","2014-11-11",181.908996582031
"2847","2014-11-12",184.268005371094
"2848","2014-11-13",182.248992919922
"2849","2014-11-14",181.835998535156
"2850","2014-11-17",183.179000854492
"2851","2014-11-18",182.404998779297
"2852","2014-11-19",182.639999389648
"2853","2014-11-20",185.136993408203
"2854","2014-11-21",185.550003051758
"2855","2014-11-24",184.212005615234
"2856","2014-11-25",185.930999755859
"2857","2014-11-26",185.164993286133
"2858","2014-11-27",185.680999755859
"2859","2014-11-28",185.264999389648
"2860","2014-12-01",185.544006347656
"2861","2014-12-02",186.139999389648
"2862","2014-12-03",186.514999389648
"2863","2014-12-04",188.089004516602
"2864","2014-12-05",187.809997558594
"2865","2014-12-08",189.220001220703
"2866","2014-12-09",188.832000732422
"2867","2014-12-10",187.149993896484
"2868","2014-12-11",185.324996948242
"2869","2014-12-12",187.042007446289
"2870","2014-12-15",185.791000366211
"2871","2014-12-16",184.147003173828
"2872","2014-12-17",183.582992553711
"2873","2014-12-18",184.975997924805
"2874","2014-12-19",186.322998046875
"2875","2014-12-22",186.74299621582
"2876","2014-12-23",187.158004760742
"2877","2014-12-24",187.326995849609
"2878","2014-12-25",187.024993896484
"2879","2014-12-26",187.240005493164
"2880","2014-12-29",187.25
"2881","2014-12-30",187.160003662109
"2882","2014-12-31",185.960006713867
"2883","2015-01-01",186.429992675781
"2884","2015-01-02",186.764999389648
"2885","2015-01-05",184.078002929688
"2886","2015-01-06",182.205001831055
"2887","2015-01-07",179.625
"2888","2015-01-08",180.162994384766
"2889","2015-01-09",180.679992675781
"2890","2015-01-12",179.542999267578
"2891","2015-01-13",179.470001220703
"2892","2015-01-14",178.684005737305
"2893","2015-01-15",178.800003051758
"2894","2015-01-16",176.259994506836
"2895","2015-01-19",177.979995727539
"2896","2015-01-20",177.582000732422
"2897","2015-01-21",179.694000244141
"2898","2015-01-22",178.470001220703
"2899","2015-01-23",178.212997436523
"2900","2015-01-26",175.940002441406
"2901","2015-01-27",178.785995483398
"2902","2015-01-28",178.830001831055
"2903","2015-01-29",178.059997558594
"2904","2015-01-30",178.283004760742
"2905","2015-02-02",176.77799987793
"2906","2015-02-03",176.675003051758
"2907","2015-02-04",178.128997802734
"2908","2015-02-05",177.979995727539
"2909","2015-02-06",180.087997436523
"2910","2015-02-09",181.240005493164
"2911","2015-02-10",180.410003662109
"2912","2015-02-11",182.134994506836
"2913","2015-02-12",183.136001586914
"2914","2015-02-13",183.016006469727
"2915","2015-02-16",182.673004150391
"2916","2015-02-17",181.889999389648
"2917","2015-02-18",183
"2918","2015-02-19",183.169998168945
"2919","2015-02-20",183.475006103516
"2920","2015-02-23",183.220001220703
"2921","2015-02-24",183.699996948242
"2922","2015-02-25",183.729995727539
"2923","2015-02-26",184.501007080078
"2924","2015-02-27",184.026000976562
"2925","2015-03-02",184.593002319336
"2926","2015-03-03",184.619003295898
"2927","2015-03-04",183.817993164062
"2928","2015-03-05",182.610000610352
"2929","2015-03-06",183.035003662109
"2930","2015-03-09",181.792007446289
"2931","2015-03-10",183.371994018555
"2932","2015-03-11",182.479995727539
"2933","2015-03-12",181.339004516602
"2934","2015-03-13",180.630004882812
"2935","2015-03-16",179.018005371094
"2936","2015-03-17",179.916000366211
"2937","2015-03-18",178.934005737305
"2938","2015-03-19",179.591003417969
"2939","2015-03-20",178.225006103516
"2940","2015-03-23",179.328994750977
"2941","2015-03-24",179.031005859375
"2942","2015-03-25",177.697998046875
"2943","2015-03-26",177.794006347656
"2944","2015-03-27",177.029998779297
"2945","2015-03-30",177.481994628906
"2946","2015-03-31",177.699996948242
"2947","2015-04-01",177.97200012207
"2948","2015-04-02",177.386993408203
"2949","2015-04-03",177.5
"2950","2015-04-06",177.380004882812
"2951","2015-04-07",177.884994506836
"2952","2015-04-08",178.287002563477
"2953","2015-04-09",178.639999389648
"2954","2015-04-10",177.369995117188
"2955","2015-04-13",175.970001220703
"2956","2015-04-14",176.095001220703
"2957","2015-04-15",176.447006225586
"2958","2015-04-16",176.664001464844
"2959","2015-04-17",177.651992797852
"2960","2015-04-20",177.796997070312
"2961","2015-04-21",177.695007324219
"2962","2015-04-22",178.619003295898
"2963","2015-04-23",180.350006103516
"2964","2015-04-24",179.929992675781
"2965","2015-04-27",180.434997558594
"2966","2015-04-28",181.339996337891
"2967","2015-04-29",182.199996948242
"2968","2015-04-30",183.520004272461
"2969","2015-05-01",183.406005859375
"2970","2015-05-04",181.930999755859
"2971","2015-05-05",181.610992431641
"2972","2015-05-06",181.917007446289
"2973","2015-05-07",181.940002441406
"2974","2015-05-08",184.341995239258
"2975","2015-05-11",184.875
"2976","2015-05-12",187.100997924805
"2977","2015-05-13",187.757995605469
"2978","2015-05-14",187.537002563477
"2979","2015-05-15",187.970001220703
"2980","2015-05-18",187.843002319336
"2981","2015-05-19",187.781005859375
"2982","2015-05-20",187.179992675781
"2983","2015-05-21",188.369995117188
"2984","2015-05-22",189.548004150391
"2985","2015-05-25",188.089996337891
"2986","2015-05-26",188.080001831055
"2987","2015-05-27",189.330001831055
"2988","2015-05-28",189.910003662109
"2989","2015-05-29",189.692001342773
"2990","2015-06-01",189.848007202148
"2991","2015-06-02",189.710006713867
"2992","2015-06-03",190.248992919922
"2993","2015-06-04",190.513000488281
"2994","2015-06-05",191.070007324219
"2995","2015-06-08",191.740005493164
"2996","2015-06-09",191.115997314453
"2997","2015-06-10",191.350997924805
"2998","2015-06-11",190.412994384766
"2999","2015-06-12",191.669998168945
"3000","2015-06-15",191.843002319336
"3001","2015-06-16",192.449996948242
"3002","2015-06-17",192.996994018555
"3003","2015-06-18",195.742004394531
"3004","2015-06-19",195.270004272461
"3005","2015-06-22",194.850006103516
"3006","2015-06-23",195.274993896484
"3007","2015-06-24",194.899993896484
"3008","2015-06-25",194.509994506836
"3009","2015-06-26",194.589996337891
"3010","2015-06-29",192.389999389648
"3011","2015-06-30",192.899993896484
"3012","2015-07-01",191.955993652344
"3013","2015-07-02",192.419998168945
"3014","2015-07-03",192.070007324219
"3015","2015-07-06",190.363998413086
"3016","2015-07-07",191.244995117188
"3017","2015-07-08",189.380004882812
"3018","2015-07-09",185.720001220703
"3019","2015-07-10",187.029998779297
"3020","2015-07-13",190.026992797852
"3021","2015-07-14",191.300003051758
"3022","2015-07-15",192.794998168945
"3023","2015-07-16",193.589996337891
"3024","2015-07-17",193.789993286133
"3025","2015-07-20",193.641006469727
"3026","2015-07-21",193.516998291016
"3027","2015-07-22",192.630004882812
"3028","2015-07-23",193.708999633789
"3029","2015-07-24",192.210006713867
"3030","2015-07-27",192.070007324219
"3031","2015-07-28",191.807998657227
"3032","2015-07-29",192.850006103516
"3033","2015-07-30",193.333999633789
"3034","2015-07-31",193.559997558594
"3035","2015-08-03",193.800003051758
"3036","2015-08-04",193.223999023438
"3037","2015-08-05",193.429992675781
"3038","2015-08-06",194.630004882812
"3039","2015-08-07",193.5
"3040","2015-08-10",192.520004272461
"3041","2015-08-11",194.194000244141
"3042","2015-08-12",194.860000610352
"3043","2015-08-13",193.970001220703
"3044","2015-08-14",194.169998168945
